serial_number,deploy_date,floor,hive_num,latitude,longitude,main_date,manuf_date,retired,sensor_type,vendor,wing,lat_long
9ba38158-750c-11e6-834d-5fcfed080ab0,2016-04-02 03:25:50+0000,72,2,33.54728,90.3183,2016-05-03 03:45:14+0000,2015-06-19 16:31:57+0000,FALSE,Temperature/Motion,Clone,North-West-1D,"33.54728,90.3183"
9ba2217c-750c-11e6-834d-5fcfed080ab0,2016-07-09 17:52:17+0000,92,1,22.2211,-16.3503,2016-08-02 14:11:51+0000,2015-10-26 07:12:58+0000,FALSE,Motion/Humidity,Furor,North-West-1C,"22.2211,-16.3503"
9b9f143f-750c-11e6-834d-5fcfed080ab0,2016-01-23 02:36:58+0000,18,2,-25.20903,129.035,2016-07-17 23:22:50+0000,2015-03-31 00:40:36+0000,FALSE,Temperature/Humidity,Grime,South-West-1E,"-25.20903,129.035"
9ba3a85e-750c-11e6-834d-5fcfed080ab0,2016-01-22 22:47:31+0000,38,1,28.17856,-58.6091,2016-04-21 07:45:36+0000,2015-11-27 22:12:16+0000,FALSE,Temperature/Humidity,Valhalla,East-1F,"28.17856,-58.6091"
9ba492b3-750c-11e6-834d-5fcfed080ab0,2015-11-12 14:02:08+0000,67,3,62.45856,-41.9822,2016-06-13 20:23:25+0000,2014-12-10 07:02:03+0000,FALSE,Temperature/Humidity,Shadow Council,North-West-1F,"62.45856,-41.9822"
9b9e29bc-750c-11e6-834d-5fcfed080ab0,2016-01-18 21:16:29+0000,62,3,81.98148,-133.3545,2016-05-01 07:39:56+0000,2014-01-14 08:15:57+0000,FALSE,Temperature,Furor,West-1E,"81.98148,-133.3545"
9ba2e4fd-750c-11e6-834d-5fcfed080ab0,2016-05-23 02:52:22+0000,33,2,1.68587,-168.8572,2016-06-23 10:30:37+0000,2014-07-07 00:27:09+0000,FALSE,Motion,Furor,North-West-1G,"1.68587,-168.8572"
9ba15e45-750c-11e6-834d-5fcfed080ab0,2016-01-16 11:20:14+0000,31,3,6.07744,-144.7136,2016-03-28 05:49:10+0000,2014-10-29 18:51:30+0000,FALSE,Temperature/Humidity,Twilight,West-1F,"6.07744,-144.7136"
9ba5a473-750c-11e6-834d-5fcfed080ab0,2016-01-05 04:21:01+0000,3,3,-70.06907,152.494,2016-01-24 18:34:43+0000,2015-07-02 12:43:38+0000,FALSE,Motion/Humidity,Valhalla,North-1D,"-70.06907,152.494"
9ba5f246-750c-11e6-834d-5fcfed080ab0,2016-01-24 06:20:40+0000,43,3,-87.11827,-42.387,2016-06-25 01:52:48+0000,2014-12-15 03:09:57+0000,FALSE,Motion/Humidity,Clone,North-East-1F,"-87.11827,-42.387"
9ba3a87f-750c-11e6-834d-5fcfed080ab0,2015-10-01 05:36:33+0000,44,2,50.6066,-78.7401,2016-05-05 12:23:02+0000,2015-06-10 12:50:20+0000,TRUE,Temperature/Motion/Humidity,Lightning,West-1C,"50.6066,-78.7401"
9ba38146-750c-11e6-834d-5fcfed080ab0,2016-03-26 12:55:15+0000,39,3,-1.47494,73.7543,2016-08-01 00:43:18+0000,2013-12-25 02:07:05+0000,FALSE,Temperature,Hydro,South-East-1E,"-1.47494,73.7543"
9ba1fa45-750c-11e6-834d-5fcfed080ab0,2016-07-23 06:19:26+0000,89,3,5.29617,56.1056,2016-08-12 06:50:21+0000,2015-07-16 08:30:52+0000,FALSE,Temperature/Motion,Phantom,South-East-1C,"5.29617,56.1056"
9ba5cad5-750c-11e6-834d-5fcfed080ab0,2015-10-27 13:37:23+0000,18,1,-53.8058,106.2011,2016-01-08 04:11:22+0000,2015-09-02 13:59:06+0000,FALSE,Motion/Humidity,Germ,South-East-1B,"-53.8058,106.2011"
9ba4e114-750c-11e6-834d-5fcfed080ab0,2016-02-10 08:39:40+0000,81,2,-5.72224,-46.6892,2016-05-03 16:33:35+0000,2014-02-24 04:03:12+0000,FALSE,Temperature/Motion,Twilight,South-1F,"-5.72224,-46.6892"
9ba41dfe-750c-11e6-834d-5fcfed080ab0,2015-11-21 20:29:18+0000,59,2,13.65963,-134.8015,2016-07-24 10:08:17+0000,2014-07-14 03:54:31+0000,FALSE,Motion/Humidity,Shadow Council,East-1G,"13.65963,-134.8015"
9ba55666-750c-11e6-834d-5fcfed080ab0,2015-12-15 19:38:44+0000,12,2,5.38107,-118.2905,2016-01-02 20:37:34+0000,2014-04-22 04:12:26+0000,FALSE,Temperature/Motion,Twilight,North-East-1F,"5.38107,-118.2905"
9ba4e0e1-750c-11e6-834d-5fcfed080ab0,2016-07-25 06:23:20+0000,59,1,69.60452,-124.7882,2016-08-02 12:45:25+0000,2016-07-20 12:22:59+0000,FALSE,Temperature,Silence,South-East-1D,"69.60452,-124.7882"
9ba2e590-750c-11e6-834d-5fcfed080ab0,2015-10-06 15:52:00+0000,1,1,-39.46245,49.4051,2016-08-29 03:36:29+0000,2015-02-03 13:04:22+0000,FALSE,Humidity,Lightning,North-East-1A,"-39.46245,49.4051"
9ba6407b-750c-11e6-834d-5fcfed080ab0,2016-01-19 11:48:34+0000,46,1,69.72555,-66.4934,2016-02-13 16:07:54+0000,2014-12-06 09:50:39+0000,FALSE,Temperature/Humidity,Chaos Assembly,North-1E,"69.72555,-66.4934"
9ba3f689-750c-11e6-834d-5fcfed080ab0,2015-12-09 10:01:53+0000,51,2,-29.18613,35.7215,2016-03-04 06:48:46+0000,2015-05-02 09:34:23+0000,FALSE,Motion,Lightning,South-West-1G,"-29.18613,35.7215"
9b955018-750c-11e6-834d-5fcfed080ab0,2016-08-18 22:34:02+0000,57,3,13.96276,17.1871,2016-08-23 02:55:59+0000,2015-04-04 08:11:38+0000,FALSE,Motion/Humidity,Parallel,North-East-1F,"13.96276,17.1871"
9b9f8948-750c-11e6-834d-5fcfed080ab0,2015-09-20 11:57:31+0000,85,1,21.95511,-15.0013,2016-07-16 18:16:12+0000,2014-06-16 15:51:06+0000,FALSE,Motion/Humidity,Shadow Council,West-1A,"21.95511,-15.0013"
9ba26fce-750c-11e6-834d-5fcfed080ab0,2016-04-02 03:18:40+0000,85,2,54.52663,-110.3966,2016-07-04 03:52:41+0000,2014-08-06 06:22:49+0000,FALSE,Motion/Humidity,Clone,North-1E,"54.52663,-110.3966"
9ba5a403-750c-11e6-834d-5fcfed080ab0,2016-01-10 16:46:52+0000,8,3,45.80347,87.334,2016-02-06 11:31:30+0000,2013-12-18 15:36:51+0000,FALSE,Temperature/Motion,Valhalla,North-1D,"45.80347,87.334"
9ba4e11d-750c-11e6-834d-5fcfed080ab0,2016-05-14 17:15:30+0000,14,3,-67.88337,-153.7165,2016-05-30 03:29:47+0000,2016-03-21 01:22:47+0000,FALSE,Temperature,Valhalla,South-1A,"-67.88337,-153.7165"
9ba29730-750c-11e6-834d-5fcfed080ab0,2016-02-27 14:10:30+0000,88,1,37.50494,-22.4381,2016-04-16 09:51:57+0000,2015-06-22 03:47:21+0000,FALSE,Temperature/Motion/Humidity,Furor,South-1F,"37.50494,-22.4381"
9ba11004-750c-11e6-834d-5fcfed080ab0,2015-09-15 12:00:35+0000,69,1,27.58108,-19.3887,2016-03-06 14:59:08+0000,2014-02-27 04:42:21+0000,FALSE,Temperature/Motion,Clone,North-East-1C,"27.58108,-19.3887"
9ba57d3d-750c-11e6-834d-5fcfed080ab0,2015-11-26 09:47:32+0000,88,1,71.63092,26.8153,2016-06-17 05:35:54+0000,2014-05-18 07:22:25+0000,FALSE,Temperature/Motion/Humidity,Valhalla,East-1F,"71.63092,26.8153"
9ba27019-750c-11e6-834d-5fcfed080ab0,2016-06-07 04:44:35+0000,40,3,-4.55419,-81.0635,2016-06-13 08:24:52+0000,2015-11-30 13:42:02+0000,FALSE,Temperature/Motion/Humidity,Crew of Iron,West-1B,"-4.55419,-81.0635"
9b9f3b3f-750c-11e6-834d-5fcfed080ab0,2016-03-25 09:59:28+0000,68,2,-64.48398,-108.2346,2016-04-21 05:19:43+0000,2014-09-17 00:46:56+0000,FALSE,Temperature/Humidity,Furor,North-West-1E,"-64.48398,-108.2346"
9ba248b2-750c-11e6-834d-5fcfed080ab0,2016-02-16 20:58:46+0000,14,1,-48.04886,-176.1309,2016-07-17 22:03:30+0000,2016-02-15 20:36:58+0000,FALSE,Humidity,Germ,South-East-1F,"-48.04886,-176.1309"
9ba5a40f-750c-11e6-834d-5fcfed080ab0,2015-11-04 03:29:46+0000,85,1,51.60082,-69.3541,2015-11-29 03:48:40+0000,2015-04-29 19:19:50+0000,FALSE,Motion/Humidity,Hydro,South-West-1G,"51.60082,-69.3541"
9ba333a4-750c-11e6-834d-5fcfed080ab0,2015-10-04 18:44:27+0000,3,2,46.59439,135.0902,2016-07-28 13:29:48+0000,2014-01-06 14:32:16+0000,FALSE,Motion,Parallel,West-1B,"46.59439,135.0902"
9ba52f43-750c-11e6-834d-5fcfed080ab0,2016-06-26 13:20:15+0000,45,2,58.62786,175.9018,2016-07-26 11:39:53+0000,2015-10-23 06:19:42+0000,FALSE,Motion/Humidity,Chaos Assembly,North-1A,"58.62786,175.9018"
9ba4b969-750c-11e6-834d-5fcfed080ab0,2016-01-03 18:05:07+0000,32,1,26.28826,89.763,2016-06-29 01:43:39+0000,2014-04-21 05:17:43+0000,TRUE,Motion,Silence,North-East-1B,"26.28826,89.763"
9ba332e1-750c-11e6-834d-5fcfed080ab0,2016-03-14 00:45:30+0000,72,2,-27.98053,89.4422,2016-04-22 08:02:14+0000,2014-08-01 06:52:04+0000,FALSE,Temperature,Crew of Iron,South-East-1A,"-27.98053,89.4422"
9ba27010-750c-11e6-834d-5fcfed080ab0,2016-06-24 18:00:25+0000,90,3,-60.2535,-9.3832,2016-08-20 10:07:39+0000,2014-09-25 15:33:04+0000,FALSE,Temperature/Motion/Humidity,Shadow Council,South-1F,"-60.2535,-9.3832"
9ba640ad-750c-11e6-834d-5fcfed080ab0,2015-12-05 10:23:14+0000,73,1,64.578,-159.531,2016-03-01 12:05:59+0000,2014-05-23 06:53:06+0000,FALSE,Temperature/Humidity,Valhalla,South-West-1G,"64.578,-159.531"
9b9db488-750c-11e6-834d-5fcfed080ab0,2015-10-20 08:17:30+0000,66,1,-10.28751,49.4265,2015-11-21 10:25:03+0000,2014-07-11 23:43:04+0000,TRUE,Motion,Twilight,North-West-1F,"-10.28751,49.4265"
9ba2bd98-750c-11e6-834d-5fcfed080ab0,2016-07-04 21:29:37+0000,55,3,-2.51224,7.748,2016-08-11 02:15:38+0000,2014-03-25 01:02:13+0000,TRUE,Temperature/Humidity,Germ,North-East-1B,"-2.51224,7.748"
9ba2e576-750c-11e6-834d-5fcfed080ab0,2016-07-27 03:08:41+0000,18,3,21.39446,144.5801,2016-08-24 21:12:21+0000,2015-02-18 15:05:19+0000,FALSE,Motion/Humidity,Furor,North-West-1E,"21.39446,144.5801"
9ba507c5-750c-11e6-834d-5fcfed080ab0,2015-12-02 22:41:49+0000,34,3,-87.16348,-94.6201,2015-12-09 03:38:12+0000,2015-03-15 08:13:44+0000,FALSE,Humidity,Grime,South-1A,"-87.16348,-94.6201"
9ba66727-750c-11e6-834d-5fcfed080ab0,2016-06-19 06:27:44+0000,64,1,-45.39583,-118.8758,2016-07-21 17:18:11+0000,2016-02-09 12:25:16+0000,FALSE,Motion,Crew of Iron,West-1G,"-45.39583,-118.8758"
9ba5f261-750c-11e6-834d-5fcfed080ab0,2016-01-26 21:10:54+0000,99,1,72.57923,-153.5626,2016-03-31 14:24:19+0000,2015-11-21 02:28:30+0000,FALSE,Temperature/Motion/Humidity,Phantom,East-1F,"72.57923,-153.5626"
9ba507e6-750c-11e6-834d-5fcfed080ab0,2015-11-19 09:45:43+0000,67,2,4.38459,21.1302,2016-08-04 23:01:07+0000,2014-01-17 14:03:30+0000,FALSE,Temperature,Twilight,North-1B,"4.38459,21.1302"
9ba66762-750c-11e6-834d-5fcfed080ab0,2015-10-26 11:47:40+0000,80,2,80.19538,44.6502,2016-05-30 16:14:57+0000,2015-07-25 15:10:13+0000,FALSE,Motion,Grime,South-1D,"80.19538,44.6502"
9ba57d0c-750c-11e6-834d-5fcfed080ab0,2015-11-23 03:09:04+0000,93,3,42.26806,172.982,2016-01-22 23:30:14+0000,2015-03-08 12:46:36+0000,FALSE,Motion/Humidity,Lightning,North-1D,"42.26806,172.982"
9ba5f231-750c-11e6-834d-5fcfed080ab0,2016-06-11 10:51:00+0000,56,3,14.72385,-79.1754,2016-07-27 07:36:26+0000,2016-03-02 08:02:37+0000,FALSE,Motion/Humidity,Shadow Council,South-East-1G,"14.72385,-79.1754"
9ba09af0-750c-11e6-834d-5fcfed080ab0,2016-03-31 09:24:33+0000,8,1,-75.13673,-53.9757,2016-04-14 15:21:20+0000,2016-02-18 10:12:35+0000,FALSE,Motion/Humidity,Silence,South-West-1B,"-75.13673,-53.9757"
9ba5cb75-750c-11e6-834d-5fcfed080ab0,2016-04-18 11:10:05+0000,39,2,-79.71769,32.4664,2016-07-20 14:52:14+0000,2015-02-09 05:10:27+0000,FALSE,Temperature/Motion,Phantom,South-West-1G,"-79.71769,32.4664"
9ba5cb6d-750c-11e6-834d-5fcfed080ab0,2016-03-23 16:13:49+0000,35,2,-69.50197,3.9582,2016-07-07 17:00:28+0000,2014-08-20 19:07:45+0000,FALSE,Humidity,Parallel,South-West-1F,"-69.50197,3.9582"
9ba46bc5-750c-11e6-834d-5fcfed080ab0,2016-01-30 16:46:19+0000,82,2,-29.76166,157.4089,2016-08-22 22:23:47+0000,2015-01-26 01:04:24+0000,FALSE,Temperature/Motion/Humidity,Twilight,North-East-1F,"-29.76166,157.4089"
9ba3f6f9-750c-11e6-834d-5fcfed080ab0,2016-04-20 03:08:36+0000,47,1,-27.62862,-102.8919,2016-07-28 12:46:08+0000,2014-06-24 00:48:57+0000,FALSE,Temperature/Motion,Crew of Iron,West-1D,"-27.62862,-102.8919"
9ba3cff3-750c-11e6-834d-5fcfed080ab0,2016-04-02 05:55:34+0000,87,3,60.79761,-20.5339,2016-04-23 01:23:58+0000,2014-02-13 06:33:31+0000,FALSE,Motion/Humidity,Crew of Iron,South-East-1F,"60.79761,-20.5339"
9ba640bc-750c-11e6-834d-5fcfed080ab0,2016-06-19 14:14:51+0000,2,2,63.44176,11.8305,2016-07-29 03:29:18+0000,2016-05-12 07:44:35+0000,FALSE,Motion/Humidity,Lightning,West-1B,"63.44176,11.8305"
9ba52f20-750c-11e6-834d-5fcfed080ab0,2016-04-10 03:26:03+0000,2,1,-28.69637,-166.4003,2016-07-25 14:52:48+0000,2015-05-01 19:42:26+0000,FALSE,Motion/Humidity,Furor,North-1A,"-28.69637,-166.4003"
9ba5a3c5-750c-11e6-834d-5fcfed080ab0,2016-06-15 18:01:20+0000,7,3,-74.52518,-15.9423,2016-06-22 18:08:58+0000,2014-06-15 20:37:00+0000,FALSE,Humidity,Parallel,North-East-1A,"-74.52518,-15.9423"
9ba52e95-750c-11e6-834d-5fcfed080ab0,2016-02-25 02:39:03+0000,14,2,85.37763,-170.1509,2016-06-27 02:56:03+0000,2015-08-11 19:25:36+0000,FALSE,Humidity,Shadow Council,North-1C,"85.37763,-170.1509"
9b9f1425-750c-11e6-834d-5fcfed080ab0,2016-06-15 11:47:49+0000,57,1,-59.86505,119.4227,2016-07-16 16:45:18+0000,2015-12-25 15:43:50+0000,FALSE,Motion,Crew of Iron,South-West-1B,"-59.86505,119.4227"
9ba2e4f1-750c-11e6-834d-5fcfed080ab0,2016-06-01 08:55:27+0000,8,2,-78.00553,63.2308,2016-08-18 17:00:40+0000,2014-02-25 11:29:07+0000,FALSE,Motion,Silence,South-1C,"-78.00553,63.2308"
9ba5f265-750c-11e6-834d-5fcfed080ab0,2016-04-16 02:11:54+0000,7,2,10.20468,84.2188,2016-08-07 22:28:13+0000,2015-09-01 11:47:27+0000,FALSE,Humidity,Hydro,North-West-1D,"10.20468,84.2188"
9ba22189-750c-11e6-834d-5fcfed080ab0,2016-07-25 03:56:52+0000,15,3,13.38826,33.6263,2016-08-09 00:53:14+0000,2016-05-05 07:15:09+0000,FALSE,Temperature/Motion/Humidity,Silence,South-East-1F,"13.38826,33.6263"
9ba57cb5-750c-11e6-834d-5fcfed080ab0,2016-08-10 05:22:37+0000,32,2,57.13368,45.3017,2016-08-16 21:45:29+0000,2016-06-11 21:42:43+0000,FALSE,Humidity,Phantom,East-1C,"57.13368,45.3017"
9ba3f639-750c-11e6-834d-5fcfed080ab0,2015-10-30 14:36:40+0000,29,1,-47.6712,122.7675,2015-12-23 04:27:46+0000,2015-07-29 07:58:04+0000,FALSE,Temperature/Humidity,Twilight,North-West-1B,"-47.6712,122.7675"
9ba44454-750c-11e6-834d-5fcfed080ab0,2016-04-09 09:47:06+0000,94,1,84.085,142.1537,2016-06-23 12:52:26+0000,2014-12-17 07:29:50+0000,FALSE,Temperature,Furor,South-East-1G,"84.085,142.1537"
9b9eed0b-750c-11e6-834d-5fcfed080ab0,2016-07-14 06:30:57+0000,42,2,7.27352,78.1008,2016-08-11 15:38:09+0000,2015-03-28 09:40:06+0000,FALSE,Humidity,Twilight,North-1A,"7.27352,78.1008"
9b9a592c-750c-11e6-834d-5fcfed080ab0,2016-04-02 23:58:07+0000,91,1,-65.35369,-60.3148,2016-05-30 20:42:09+0000,2013-12-17 20:38:13+0000,FALSE,Temperature,Clone,South-1F,"-65.35369,-60.3148"
9ba52f15-750c-11e6-834d-5fcfed080ab0,2016-02-16 19:23:02+0000,13,1,77.78357,68.2734,2016-07-14 01:11:46+0000,2013-12-31 09:52:58+0000,FALSE,Temperature/Humidity,Silence,South-1A,"77.78357,68.2734"
9ba0c1f8-750c-11e6-834d-5fcfed080ab0,2016-06-21 10:06:27+0000,85,2,3.02516,104.386,2016-06-27 20:44:13+0000,2014-05-21 12:29:45+0000,FALSE,Temperature,Lightning,North-1D,"3.02516,104.386"
9ba5a3d5-750c-11e6-834d-5fcfed080ab0,2015-09-13 14:43:33+0000,33,2,65.67514,-52.3431,2016-02-22 04:31:36+0000,2014-10-31 17:12:53+0000,FALSE,Temperature/Humidity,Shadow Council,North-1C,"65.67514,-52.3431"
9ba52ea4-750c-11e6-834d-5fcfed080ab0,2016-05-06 12:24:18+0000,2,1,-0.590118,-60.7171,2016-07-02 20:33:38+0000,2016-02-01 02:51:04+0000,FALSE,Temperature,Lightning,North-West-1D,"-0.590118,-60.7171"
9b9c54f6-750c-11e6-834d-5fcfed080ab0,2015-10-01 04:30:46+0000,9,2,79.66628,-154.3685,2015-11-04 00:57:03+0000,2015-01-22 18:15:53+0000,FALSE,Temperature/Humidity,Germ,East-1B,"79.66628,-154.3685"
9ba3f6e5-750c-11e6-834d-5fcfed080ab0,2015-10-19 11:04:57+0000,30,1,58.98331,-148.0151,2016-08-28 20:51:29+0000,2013-12-18 16:59:50+0000,FALSE,Motion/Humidity,Silence,South-East-1A,"58.98331,-148.0151"
9ba2489b-750c-11e6-834d-5fcfed080ab0,2016-06-29 03:47:19+0000,80,1,17.52566,22.4285,2016-08-21 12:43:20+0000,2015-12-24 05:15:50+0000,FALSE,Humidity,Crew of Iron,South-East-1B,"17.52566,22.4285"
9ba57d96-750c-11e6-834d-5fcfed080ab0,2016-02-22 11:20:38+0000,56,2,44.34342,-172.8344,2016-06-04 11:19:20+0000,2014-12-25 01:43:00+0000,FALSE,Temperature,Valhalla,East-1D,"44.34342,-172.8344"
9ba1d381-750c-11e6-834d-5fcfed080ab0,2016-02-06 19:48:44+0000,14,3,-78.26658,111.5405,2016-07-29 08:57:52+0000,2015-02-23 02:58:56+0000,FALSE,Temperature,Chaos Assembly,South-1G,"-78.26658,111.5405"
9ba61932-750c-11e6-834d-5fcfed080ab0,2016-08-20 01:07:01+0000,24,3,13.72925,161.1269,2016-08-29 13:08:52+0000,2014-05-23 00:21:21+0000,FALSE,Temperature/Motion,Chaos Assembly,South-1A,"13.72925,161.1269"
9b9c54fb-750c-11e6-834d-5fcfed080ab0,2016-02-17 07:19:29+0000,68,2,89.765,-102.6678,2016-03-19 08:44:11+0000,2015-03-02 19:41:11+0000,FALSE,Humidity,Hydro,South-West-1A,"89.765,-102.6678"
9ba555a6-750c-11e6-834d-5fcfed080ab0,2016-05-17 22:51:44+0000,8,3,-88.48914,-69.8256,2016-06-28 04:11:07+0000,2014-10-07 07:24:54+0000,FALSE,Motion/Humidity,Valhalla,North-East-1A,"-88.48914,-69.8256"
9ba5a455-750c-11e6-834d-5fcfed080ab0,2015-11-01 02:14:01+0000,38,2,31.80328,22.202,2016-08-12 23:34:57+0000,2014-05-11 20:09:13+0000,FALSE,Temperature/Humidity,Germ,South-1E,"31.80328,22.202"
9ba61955-750c-11e6-834d-5fcfed080ab0,2016-06-21 07:18:58+0000,48,1,-9.77124,-82.2332,2016-08-11 15:13:48+0000,2014-02-09 22:07:12+0000,FALSE,Humidity,Parallel,South-East-1B,"-9.77124,-82.2332"
9ba4446c-750c-11e6-834d-5fcfed080ab0,2015-10-10 22:34:26+0000,38,2,-11.21249,-13.0915,2016-06-28 09:52:17+0000,2015-06-02 07:19:38+0000,FALSE,Motion,Chaos Assembly,North-1E,"-11.21249,-13.0915"
9ba29694-750c-11e6-834d-5fcfed080ab0,2016-05-18 08:04:58+0000,61,2,-41.10426,-18.3761,2016-06-03 04:31:12+0000,2014-05-30 17:00:37+0000,FALSE,Motion,Phantom,West-1D,"-41.10426,-18.3761"
9ba38144-750c-11e6-834d-5fcfed080ab0,2016-03-11 20:12:40+0000,57,3,-69.49687,9.3021,2016-06-26 19:45:21+0000,2015-09-13 06:20:49+0000,TRUE,Motion,Parallel,East-1F,"-69.49687,9.3021"
9ba26ff2-750c-11e6-834d-5fcfed080ab0,2015-12-01 22:20:27+0000,68,2,-21.25588,63.909,2016-02-04 01:23:37+0000,2015-11-09 15:14:30+0000,FALSE,Motion/Humidity,Silence,North-West-1B,"-21.25588,63.909"
9ba66774-750c-11e6-834d-5fcfed080ab0,2015-10-24 08:21:38+0000,28,2,-77.03196,40.018,2016-06-19 05:58:27+0000,2015-03-04 18:25:38+0000,FALSE,Temperature/Motion,Shadow Council,South-East-1E,"-77.03196,40.018"
9ba3a8af-750c-11e6-834d-5fcfed080ab0,2016-03-09 13:33:39+0000,30,3,21.97731,-156.9219,2016-08-27 17:32:30+0000,2015-11-06 02:38:31+0000,FALSE,Temperature/Motion/Humidity,Silence,South-1D,"21.97731,-156.9219"
9b9501fc-750c-11e6-834d-5fcfed080ab0,2016-03-26 01:17:34+0000,38,1,79.92534,131.2109,2016-05-26 20:51:44+0000,2014-08-05 20:05:38+0000,TRUE,Temperature/Humidity,Valhalla,East-1F,"79.92534,131.2109"
9ba4444c-750c-11e6-834d-5fcfed080ab0,2016-06-26 00:47:14+0000,42,3,-86.70058,-129.5164,2016-06-27 20:16:46+0000,2014-10-07 00:13:56+0000,FALSE,Temperature/Motion,Valhalla,East-1B,"-86.70058,-129.5164"
9ba6400d-750c-11e6-834d-5fcfed080ab0,2016-04-28 20:38:26+0000,61,2,6.90783,-177.4342,2016-06-19 01:05:26+0000,2014-02-20 05:19:57+0000,FALSE,Temperature/Motion,Twilight,West-1F,"6.90783,-177.4342"
9b9c2df4-750c-11e6-834d-5fcfed080ab0,2016-07-30 09:57:51+0000,59,2,-45.45017,-116.098,2016-07-31 17:05:02+0000,2015-07-08 21:43:10+0000,FALSE,Motion/Humidity,Phantom,North-1D,"-45.45017,-116.098"
9ba5cb7c-750c-11e6-834d-5fcfed080ab0,2015-11-30 12:03:27+0000,79,3,-81.99493,127.2607,2016-06-18 08:03:54+0000,2014-05-01 09:31:21+0000,FALSE,Temperature,Lightning,South-East-1C,"-81.99493,127.2607"
9b9947b5-750c-11e6-834d-5fcfed080ab0,2016-06-06 15:06:43+0000,84,1,-38.14234,-94.9599,2016-07-02 02:21:14+0000,2015-11-20 02:21:16+0000,FALSE,Temperature/Motion,Crew of Iron,North-East-1C,"-38.14234,-94.9599"
9ba41d63-750c-11e6-834d-5fcfed080ab0,2016-04-16 16:22:33+0000,61,3,-26.32541,43.4287,2016-05-08 23:42:55+0000,2016-01-08 10:51:25+0000,FALSE,Humidity,Twilight,North-1G,"-26.32541,43.4287"
9ba5f20f-750c-11e6-834d-5fcfed080ab0,2016-02-15 06:44:58+0000,82,3,25.31264,20.7964,2016-05-26 19:37:52+0000,2013-12-31 10:51:17+0000,FALSE,Motion,Lightning,South-East-1A,"25.31264,20.7964"
9ba3cf66-750c-11e6-834d-5fcfed080ab0,2016-08-15 07:19:37+0000,99,3,82.3623,83.2381,2016-08-25 02:05:31+0000,2013-12-20 13:44:27+0000,FALSE,Humidity,Furor,North-1A,"82.3623,83.2381"
9ba4b9b3-750c-11e6-834d-5fcfed080ab0,2016-03-27 00:15:22+0000,80,2,-39.20461,-154.75,2016-05-03 13:45:58+0000,2014-05-18 20:44:28+0000,FALSE,Temperature/Motion/Humidity,Valhalla,South-1B,"-39.20461,-154.75"
9ba3cf54-750c-11e6-834d-5fcfed080ab0,2016-05-09 13:21:28+0000,35,3,-87.76686,119.6877,2016-05-23 15:17:55+0000,2014-04-09 03:47:13+0000,TRUE,Motion,Parallel,East-1F,"-87.76686,119.6877"
9ba50794-750c-11e6-834d-5fcfed080ab0,2016-03-11 00:10:04+0000,10,2,-28.79042,4.7082,2016-03-18 03:16:29+0000,2014-08-07 20:07:08+0000,FALSE,Motion/Humidity,Parallel,North-East-1B,"-28.79042,4.7082"
9ba507ff-750c-11e6-834d-5fcfed080ab0,2016-02-01 05:34:39+0000,34,3,61.34876,-76.2803,2016-02-11 21:32:43+0000,2015-06-22 22:20:46+0000,FALSE,Motion/Humidity,Germ,East-1F,"61.34876,-76.2803"
9b95c54c-750c-11e6-834d-5fcfed080ab0,2016-07-17 20:12:30+0000,74,3,-74.81565,-12.7771,2016-08-20 00:05:46+0000,2013-12-16 16:17:37+0000,FALSE,Motion,Clone,North-East-1B,"-74.81565,-12.7771"
9ba3a845-750c-11e6-834d-5fcfed080ab0,2016-02-10 21:00:17+0000,80,2,-74.70593,-174.0044,2016-04-24 00:42:05+0000,2013-12-25 09:46:27+0000,FALSE,Temperature/Humidity,Silence,South-West-1G,"-74.70593,-174.0044"
9b9fd772-750c-11e6-834d-5fcfed080ab0,2016-07-08 06:04:27+0000,79,2,-37.32951,103.1785,2016-08-13 04:29:51+0000,2014-10-09 01:45:12+0000,FALSE,Temperature,Grime,North-1A,"-37.32951,103.1785"
9b93f086-750c-11e6-834d-5fcfed080ab0,2016-06-04 14:36:58+0000,35,3,35.43611,13.9469,2016-08-30 00:36:16+0000,2015-03-04 02:40:46+0000,FALSE,Motion,Furor,East-1C,"35.43611,13.9469"
9ba5caf7-750c-11e6-834d-5fcfed080ab0,2016-05-16 13:20:42+0000,56,3,-59.26867,-156.1634,2016-07-25 15:43:24+0000,2014-12-01 06:27:53+0000,FALSE,Temperature/Humidity,Germ,East-1A,"-59.26867,-156.1634"
9ba33327-750c-11e6-834d-5fcfed080ab0,2016-06-21 09:10:03+0000,92,3,-64.84632,-89.225,2016-07-25 18:40:21+0000,2015-07-25 06:56:35+0000,FALSE,Motion/Humidity,Shadow Council,North-1C,"-64.84632,-89.225"
9ba0c1e2-750c-11e6-834d-5fcfed080ab0,2016-03-20 14:53:15+0000,80,2,-54.33263,-6.6038,2016-06-16 16:37:30+0000,2014-08-26 13:50:39+0000,FALSE,Temperature,Silence,East-1F,"-54.33263,-6.6038"
9ba3a895-750c-11e6-834d-5fcfed080ab0,2016-06-02 02:26:16+0000,59,1,45.63456,39.0687,2016-07-27 23:45:33+0000,2014-04-26 10:14:55+0000,FALSE,Motion/Humidity,Valhalla,East-1E,"45.63456,39.0687"
