serial_number,deploy_date,floor,hive_num,latitude,longitude,main_date,manuf_date,retired,sensor_type,vendor,wing,lat_long
9ba136f9-750c-11e6-834d-5fcfed080ab0,2016-06-07 08:52:54+0000,63,2,32.22122,28.0953,2016-06-11 15:45:07+0000,2015-02-26 06:18:26+0000,FALSE,Temperature/Motion/Humidity,Valhalla,South-East-1G,"32.22122,28.0953"
9ba0c216-750c-11e6-834d-5fcfed080ab0,2016-06-28 22:16:35+0000,21,1,-15.41999,154.2093,2016-07-18 18:05:44+0000,2015-08-01 06:12:05+0000,FALSE,Temperature,Phantom,North-1C,"-15.41999,154.2093"
9ba1851d-750c-11e6-834d-5fcfed080ab0,2016-05-20 18:52:30+0000,99,2,-53.68965,142.0274,2016-08-20 04:07:05+0000,2014-09-21 08:57:30+0000,FALSE,Humidity,Chaos Assembly,West-1B,"-53.68965,142.0274"
9ba5a3f4-750c-11e6-834d-5fcfed080ab0,2016-08-23 02:29:55+0000,94,3,35.03817,148.5742,2016-08-30 07:33:54+0000,2015-02-05 16:48:43+0000,FALSE,Motion/Humidity,Clone,North-East-1E,"35.03817,148.5742"
9ba5a41c-750c-11e6-834d-5fcfed080ab0,2016-04-13 16:40:09+0000,55,2,-53.69874,61.9753,2016-08-25 23:37:04+0000,2015-10-23 03:54:21+0000,FALSE,Humidity,Twilight,North-1F,"-53.69874,61.9753"
9ba507f6-750c-11e6-834d-5fcfed080ab0,2016-02-07 00:13:51+0000,73,1,-48.62281,-122.4717,2016-03-13 20:04:40+0000,2014-04-25 07:23:47+0000,FALSE,Temperature/Humidity,Clone,South-1D,"-48.62281,-122.4717"
9ba41e10-750c-11e6-834d-5fcfed080ab0,2016-06-07 22:27:02+0000,3,2,21.52181,25.2504,2016-06-15 07:59:11+0000,2016-06-03 06:55:01+0000,FALSE,Motion,Phantom,South-East-1G,"21.52181,25.2504"
9ba640fb-750c-11e6-834d-5fcfed080ab0,2016-04-18 21:48:05+0000,39,2,53.87062,-26.6813,2016-08-25 23:20:16+0000,2015-11-07 20:37:36+0000,FALSE,Temperature,Germ,West-1A,"53.87062,-26.6813"
9ba5079f-750c-11e6-834d-5fcfed080ab0,2015-09-09 09:18:35+0000,83,1,-4.99628,165.644,2016-06-27 13:41:19+0000,2014-12-07 00:44:31+0000,FALSE,Humidity,Crew of Iron,South-East-1D,"-4.99628,165.644"
9ba46b8c-750c-11e6-834d-5fcfed080ab0,2016-05-28 13:51:07+0000,85,1,-78.0817,-136.064,2016-06-14 12:37:45+0000,2014-07-06 00:48:37+0000,FALSE,Motion,Parallel,East-1G,"-78.0817,-136.064"
9ba2be05-750c-11e6-834d-5fcfed080ab0,2016-06-19 03:21:44+0000,80,2,3.77278,41.3406,2016-07-07 04:58:48+0000,2015-01-08 04:20:06+0000,FALSE,Temperature/Humidity,Crew of Iron,North-East-1D,"3.77278,41.3406"
9b9ddba2-750c-11e6-834d-5fcfed080ab0,2016-05-19 19:09:25+0000,3,1,77.64843,79.0595,2016-07-01 08:38:03+0000,2014-07-30 10:04:23+0000,FALSE,Temperature/Humidity,Furor,North-West-1F,"77.64843,79.0595"
9ba50786-750c-11e6-834d-5fcfed080ab0,2016-07-24 07:58:28+0000,39,3,-49.44465,-169.4414,2016-08-07 12:48:13+0000,2015-12-05 07:51:25+0000,FALSE,Temperature,Parallel,North-West-1A,"-49.44465,-169.4414"
9ba3f661-750c-11e6-834d-5fcfed080ab0,2016-04-07 14:20:46+0000,97,3,-43.95875,-39.7353,2016-08-01 23:19:32+0000,2015-11-17 23:37:18+0000,FALSE,Temperature/Motion/Humidity,Lightning,South-West-1E,"-43.95875,-39.7353"
9ba3f717-750c-11e6-834d-5fcfed080ab0,2016-03-12 10:00:51+0000,14,1,-23.50321,20.8786,2016-07-15 00:15:53+0000,2015-03-10 20:26:49+0000,FALSE,Motion/Humidity,Silence,South-1E,"-23.50321,20.8786"
9ba667a2-750c-11e6-834d-5fcfed080ab0,2015-11-23 05:08:13+0000,56,2,8.41186,163.3132,2016-06-17 17:29:53+0000,2015-03-23 09:32:38+0000,FALSE,Motion/Humidity,Germ,North-East-1F,"8.41186,163.3132"
9ba5a3c1-750c-11e6-834d-5fcfed080ab0,2016-02-19 08:19:18+0000,4,1,45.05683,-74.8306,2016-08-05 14:13:32+0000,2015-07-01 12:56:46+0000,FALSE,Motion,Clone,South-1A,"45.05683,-74.8306"
9ba38153-750c-11e6-834d-5fcfed080ab0,2016-03-10 17:31:40+0000,9,3,-36.38413,-79.4283,2016-06-28 12:44:26+0000,2016-02-07 11:16:40+0000,FALSE,Temperature/Motion,Silence,East-1D,"-36.38413,-79.4283"
9ba2bdfa-750c-11e6-834d-5fcfed080ab0,2016-01-09 01:42:52+0000,71,3,-19.8189,-67.2737,2016-04-03 01:33:37+0000,2015-08-03 12:08:44+0000,FALSE,Motion,Silence,South-West-1C,"-19.8189,-67.2737"
9ba61963-750c-11e6-834d-5fcfed080ab0,2016-05-07 01:37:23+0000,60,3,-85.22737,-14.2621,2016-05-25 20:22:56+0000,2014-11-22 23:17:50+0000,FALSE,Temperature/Motion,Lightning,South-East-1D,"-85.22737,-14.2621"
9b9d3f58-750c-11e6-834d-5fcfed080ab0,2016-02-07 22:39:31+0000,12,1,75.56773,83.4651,2016-07-22 18:17:09+0000,2014-12-19 16:43:59+0000,FALSE,Motion/Humidity,Hydro,South-East-1F,"75.56773,83.4651"
9ba3339b-750c-11e6-834d-5fcfed080ab0,2016-08-16 03:57:18+0000,77,3,-37.26905,135.2737,2016-08-31 08:18:57+0000,2016-03-29 08:06:48+0000,FALSE,Temperature/Humidity,Clone,East-1E,"-37.26905,135.2737"
9ba41d78-750c-11e6-834d-5fcfed080ab0,2016-04-20 06:30:04+0000,46,3,-64.76153,83.4788,2016-08-27 22:40:31+0000,2015-10-28 00:07:25+0000,FALSE,Temperature/Motion/Humidity,Grime,North-East-1A,"-64.76153,83.4788"
9ba49255-750c-11e6-834d-5fcfed080ab0,2016-01-11 22:46:11+0000,47,1,-66.94143,71.3271,2016-04-29 08:23:22+0000,2015-07-26 19:27:25+0000,FALSE,Motion/Humidity,Twilight,South-1E,"-66.94143,71.3271"
9ba4b9ba-750c-11e6-834d-5fcfed080ab0,2015-12-15 12:21:36+0000,1,2,-74.31504,80.083,2016-02-20 08:25:11+0000,2015-07-14 06:46:40+0000,FALSE,Humidity,Lightning,North-East-1B,"-74.31504,80.083"
9b966186-750c-11e6-834d-5fcfed080ab0,2016-05-19 09:32:25+0000,6,3,-22.3563,99.5341,2016-06-26 17:51:39+0000,2015-04-07 23:08:28+0000,FALSE,Temperature/Humidity,Chaos Assembly,East-1F,"-22.3563,99.5341"
9ba5565a-750c-11e6-834d-5fcfed080ab0,2016-03-23 19:46:49+0000,65,1,0.650622,144.8955,2016-04-10 18:10:21+0000,2015-10-30 19:43:53+0000,FALSE,Temperature,Silence,West-1F,"0.650622,144.8955"
9ba1d351-750c-11e6-834d-5fcfed080ab0,2016-04-02 10:20:49+0000,91,2,-89.33862,-97.9528,2016-05-12 06:32:59+0000,2015-05-14 12:46:02+0000,FALSE,Temperature/Humidity,Lightning,East-1A,"-89.33862,-97.9528"
9ba46b9e-750c-11e6-834d-5fcfed080ab0,2016-04-01 16:07:21+0000,62,3,57.51679,80.9153,2016-05-30 00:50:25+0000,2014-06-27 12:45:31+0000,FALSE,Temperature/Humidity,Grime,East-1B,"57.51679,80.9153"
9ba381b3-750c-11e6-834d-5fcfed080ab0,2016-01-16 10:37:49+0000,58,2,-83.73574,46.6694,2016-02-21 08:23:34+0000,2015-09-06 21:28:44+0000,TRUE,Motion/Humidity,Clone,South-East-1C,"-83.73574,46.6694"
9ba4b99b-750c-11e6-834d-5fcfed080ab0,2015-09-20 09:35:04+0000,57,3,84.44348,60.5632,2016-04-30 05:47:51+0000,2015-08-13 06:02:16+0000,FALSE,Humidity,Germ,North-East-1G,"84.44348,60.5632"
9ba1fa56-750c-11e6-834d-5fcfed080ab0,2016-03-24 17:34:21+0000,77,3,67.79738,1.3739,2016-06-04 12:35:06+0000,2015-05-29 19:01:31+0000,FALSE,Temperature/Motion/Humidity,Clone,South-West-1A,"67.79738,1.3739"
9ba49256-750c-11e6-834d-5fcfed080ab0,2016-03-05 22:31:20+0000,76,1,-15.76357,-113.1699,2016-05-20 12:15:48+0000,2014-11-10 15:44:55+0000,FALSE,Temperature,Furor,North-1A,"-15.76357,-113.1699"
9ba04cb0-750c-11e6-834d-5fcfed080ab0,2016-07-10 10:58:52+0000,98,1,7.97862,-160.1075,2016-07-26 10:40:47+0000,2015-10-30 14:12:08+0000,FALSE,Motion/Humidity,Clone,South-East-1G,"7.97862,-160.1075"
9ba248ca-750c-11e6-834d-5fcfed080ab0,2016-01-27 02:12:38+0000,12,1,50.23257,-103.0879,2016-07-28 05:28:57+0000,2014-04-18 23:19:41+0000,FALSE,Temperature/Motion,Silence,South-East-1F,"50.23257,-103.0879"
9ba1d355-750c-11e6-834d-5fcfed080ab0,2015-09-06 15:06:43+0000,72,3,-27.42078,68.2917,2016-01-11 19:28:51+0000,2015-06-09 08:17:09+0000,FALSE,Temperature,Twilight,South-1F,"-27.42078,68.2917"
9b9f895e-750c-11e6-834d-5fcfed080ab0,2015-10-29 19:10:11+0000,46,1,51.4888,62.1628,2016-03-12 03:59:08+0000,2014-05-27 03:25:49+0000,TRUE,Temperature/Humidity,Germ,North-West-1G,"51.4888,62.1628"
9ba52ecc-750c-11e6-834d-5fcfed080ab0,2015-12-07 07:37:53+0000,5,2,78.12066,12.4408,2016-05-23 14:02:51+0000,2014-01-22 01:35:35+0000,FALSE,Temperature,Grime,North-West-1F,"78.12066,12.4408"
9b9ec602-750c-11e6-834d-5fcfed080ab0,2015-11-23 22:40:33+0000,62,3,-43.79162,68.6688,2016-06-21 01:44:36+0000,2014-03-03 23:27:33+0000,FALSE,Temperature/Motion/Humidity,Grime,North-East-1B,"-43.79162,68.6688"
9ba13714-750c-11e6-834d-5fcfed080ab0,2015-12-29 01:36:46+0000,86,2,-88.60222,32.2033,2016-04-12 13:40:56+0000,2014-10-17 12:40:38+0000,FALSE,Temperature/Motion/Humidity,Twilight,South-West-1D,"-88.60222,32.2033"
9ba248bf-750c-11e6-834d-5fcfed080ab0,2016-04-19 14:50:26+0000,5,1,-81.79671,86.6392,2016-08-14 07:35:29+0000,2016-02-08 13:54:21+0000,FALSE,Temperature/Motion/Humidity,Silence,South-East-1F,"-81.79671,86.6392"
9ba1ac67-750c-11e6-834d-5fcfed080ab0,2016-04-16 13:52:42+0000,88,3,-10.83163,22.3872,2016-08-01 05:28:56+0000,2014-01-11 19:29:08+0000,FALSE,Humidity,Furor,East-1E,"-10.83163,22.3872"
9b9ec5f5-750c-11e6-834d-5fcfed080ab0,2016-03-14 03:39:10+0000,40,2,4.61512,104.935,2016-08-13 19:19:25+0000,2014-04-25 02:43:03+0000,FALSE,Temperature/Humidity,Hydro,South-East-1B,"4.61512,104.935"
9ba49300-750c-11e6-834d-5fcfed080ab0,2015-10-27 06:41:24+0000,59,3,7.10584,-42.4294,2016-01-28 07:27:15+0000,2014-12-05 06:12:05+0000,FALSE,Temperature/Motion,Shadow Council,South-1B,"7.10584,-42.4294"
9ba49267-750c-11e6-834d-5fcfed080ab0,2016-02-08 00:19:22+0000,47,1,-31.01198,-19.6697,2016-07-27 22:07:02+0000,2015-02-10 17:23:45+0000,FALSE,Temperature/Motion/Humidity,Parallel,South-1F,"-31.01198,-19.6697"
9ba24910-750c-11e6-834d-5fcfed080ab0,2016-02-01 05:58:59+0000,89,3,-32.62723,57.2128,2016-04-29 11:47:25+0000,2015-05-02 21:49:48+0000,FALSE,Temperature/Humidity,Furor,North-1B,"-32.62723,57.2128"
9ba618f2-750c-11e6-834d-5fcfed080ab0,2015-10-27 19:45:29+0000,62,1,-68.57685,-33.2282,2016-08-05 09:19:12+0000,2015-09-14 18:34:43+0000,FALSE,Temperature/Motion/Humidity,Silence,East-1B,"-68.57685,-33.2282"
9b9e9ee0-750c-11e6-834d-5fcfed080ab0,2016-01-09 23:01:18+0000,29,1,-45.0416,163.1365,2016-07-24 15:09:14+0000,2014-05-27 22:19:17+0000,FALSE,Motion,Lightning,South-1E,"-45.0416,163.1365"
9ba35ac3-750c-11e6-834d-5fcfed080ab0,2016-05-26 22:09:13+0000,35,2,-10.27928,167.2294,2016-05-30 19:13:09+0000,2016-04-12 01:39:46+0000,FALSE,Humidity,Silence,North-West-1D,"-10.27928,167.2294"
9ba38179-750c-11e6-834d-5fcfed080ab0,2015-11-20 04:23:10+0000,67,3,-72.79063,54.8372,2016-05-19 09:18:30+0000,2015-03-14 04:59:26+0000,FALSE,Temperature/Motion,Parallel,West-1D,"-72.79063,54.8372"
9b9fd77b-750c-11e6-834d-5fcfed080ab0,2016-05-26 18:18:00+0000,9,1,81.05107,88.005,2016-08-01 05:58:33+0000,2015-11-15 22:12:49+0000,FALSE,Motion/Humidity,Lightning,North-East-1C,"81.05107,88.005"
9ba4e135-750c-11e6-834d-5fcfed080ab0,2016-07-16 02:30:39+0000,37,1,65.20548,37.2515,2016-07-22 19:23:10+0000,2013-12-16 15:52:16+0000,FALSE,Temperature/Motion/Humidity,Hydro,North-West-1G,"65.20548,37.2515"
9ba3cff2-750c-11e6-834d-5fcfed080ab0,2016-02-22 09:09:02+0000,92,1,11.92845,-77.823,2016-06-08 09:40:02+0000,2014-08-14 01:16:51+0000,FALSE,Temperature,Lightning,East-1F,"11.92845,-77.823"
9ba381c5-750c-11e6-834d-5fcfed080ab0,2015-11-17 01:54:13+0000,33,1,-42.11514,11.6056,2015-11-19 15:08:03+0000,2014-02-17 09:33:15+0000,FALSE,Motion/Humidity,Valhalla,West-1F,"-42.11514,11.6056"
9b9f623c-750c-11e6-834d-5fcfed080ab0,2016-06-26 17:17:26+0000,71,1,23.40657,-11.0387,2016-08-17 18:15:04+0000,2016-03-17 02:15:10+0000,FALSE,Temperature,Valhalla,North-West-1G,"23.40657,-11.0387"
9ba3cfd0-750c-11e6-834d-5fcfed080ab0,2016-04-10 16:20:58+0000,29,1,-79.31872,-93.2733,2016-05-11 08:43:41+0000,2014-05-09 04:48:33+0000,FALSE,Temperature/Humidity,Silence,South-East-1C,"-79.31872,-93.2733"
9ba24922-750c-11e6-834d-5fcfed080ab0,2016-07-01 18:31:56+0000,33,2,58.17993,78.0715,2016-08-26 03:53:40+0000,2016-05-01 10:00:22+0000,FALSE,Humidity,Silence,South-1B,"58.17993,78.0715"
9ba22160-750c-11e6-834d-5fcfed080ab0,2015-10-21 02:08:50+0000,83,2,48.70787,-85.9935,2016-01-10 03:12:07+0000,2015-05-11 19:39:24+0000,FALSE,Humidity,Germ,East-1F,"48.70787,-85.9935"
9ba26fea-750c-11e6-834d-5fcfed080ab0,2015-12-27 14:40:44+0000,63,1,3.32817,-103.0783,2016-06-15 10:42:22+0000,2015-03-18 00:55:57+0000,FALSE,Temperature/Motion/Humidity,Germ,South-East-1G,"3.32817,-103.0783"
9ba1d3ca-750c-11e6-834d-5fcfed080ab0,2016-02-07 09:14:07+0000,3,1,-35.17461,-19.4744,2016-05-04 21:14:24+0000,2014-07-26 02:01:40+0000,FALSE,Motion/Humidity,Phantom,South-1A,"-35.17461,-19.4744"
9ba1ac28-750c-11e6-834d-5fcfed080ab0,2016-06-22 01:58:48+0000,31,3,-65.37636,-148.2873,2016-06-26 00:10:27+0000,2016-05-15 07:51:20+0000,FALSE,Humidity,Silence,West-1E,"-65.37636,-148.2873"
9ba15e62-750c-11e6-834d-5fcfed080ab0,2016-07-19 20:01:48+0000,82,1,-12.07946,33.6087,2016-08-15 11:34:35+0000,2014-09-06 21:47:04+0000,FALSE,Temperature/Humidity,Lightning,North-East-1A,"-12.07946,33.6087"
9ba35a97-750c-11e6-834d-5fcfed080ab0,2016-07-05 23:10:26+0000,68,3,-27.6318,50.6514,2016-08-10 03:51:28+0000,2014-08-21 05:26:46+0000,FALSE,Humidity,Hydro,South-1F,"-27.6318,50.6514"
9ba5a461-750c-11e6-834d-5fcfed080ab0,2016-08-17 18:38:47+0000,78,2,1.20261,-49.3365,2016-08-19 07:26:15+0000,2014-05-31 10:45:24+0000,FALSE,Humidity,Silence,North-East-1D,"1.20261,-49.3365"
9ba2e4ec-750c-11e6-834d-5fcfed080ab0,2016-01-17 12:10:13+0000,72,3,23.096,-76.5568,2016-03-21 17:28:53+0000,2013-12-22 08:20:55+0000,FALSE,Temperature/Motion,Parallel,South-East-1C,"23.096,-76.5568"
9ba1375e-750c-11e6-834d-5fcfed080ab0,2016-05-30 12:43:50+0000,53,3,-69.1373,-32.7911,2016-08-27 12:40:54+0000,2015-12-06 00:16:45+0000,FALSE,Temperature,Twilight,North-1D,"-69.1373,-32.7911"
9ba35a43-750c-11e6-834d-5fcfed080ab0,2016-08-12 01:06:23+0000,83,3,-18.69362,147.9407,2016-08-24 11:23:32+0000,2014-11-25 12:42:55+0000,FALSE,Motion/Humidity,Grime,East-1E,"-18.69362,147.9407"
9ba507f8-750c-11e6-834d-5fcfed080ab0,2015-09-24 07:46:21+0000,47,2,0.08723,-56.3836,2015-10-30 13:11:15+0000,2015-05-16 09:52:27+0000,FALSE,Humidity,Lightning,South-East-1G,"0.08723,-56.3836"
9ba507de-750c-11e6-834d-5fcfed080ab0,2015-09-13 03:48:31+0000,13,1,31.26719,139.2258,2016-05-14 11:29:38+0000,2014-02-16 23:20:49+0000,FALSE,Temperature/Motion/Humidity,Twilight,East-1D,"31.26719,139.2258"
9ba55643-750c-11e6-834d-5fcfed080ab0,2016-08-18 13:46:38+0000,19,3,53.1837,-51.3248,2016-08-31 23:24:15+0000,2014-10-08 16:43:39+0000,FALSE,Temperature,Furor,North-1F,"53.1837,-51.3248"
9ba3cf2f-750c-11e6-834d-5fcfed080ab0,2015-10-03 19:32:12+0000,77,3,-1.34899,61.8018,2016-01-16 20:12:41+0000,2015-09-07 11:40:49+0000,FALSE,Temperature/Motion/Humidity,Parallel,West-1C,"-1.34899,61.8018"
9ba4444f-750c-11e6-834d-5fcfed080ab0,2016-07-10 03:33:36+0000,77,1,34.22182,-102.3272,2016-07-22 01:23:30+0000,2013-12-12 17:06:53+0000,FALSE,Motion,Valhalla,North-1C,"34.22182,-102.3272"
9ba4b984-750c-11e6-834d-5fcfed080ab0,2015-10-29 04:59:43+0000,23,1,33.38692,128.3236,2016-07-14 07:15:20+0000,2015-09-23 00:36:43+0000,FALSE,Motion,Silence,East-1B,"33.38692,128.3236"
9ba44470-750c-11e6-834d-5fcfed080ab0,2016-07-22 17:09:58+0000,76,3,-3.3704,-47.1718,2016-08-08 15:46:13+0000,2015-01-29 06:06:46+0000,FALSE,Temperature,Silence,South-East-1A,"-3.3704,-47.1718"
9b9d3f5a-750c-11e6-834d-5fcfed080ab0,2016-01-16 16:42:52+0000,81,2,-3.60209,-177.0661,2016-07-12 22:36:27+0000,2015-04-09 20:33:50+0000,FALSE,Temperature,Grime,North-East-1A,"-3.60209,-177.0661"
9ba5f25d-750c-11e6-834d-5fcfed080ab0,2016-01-12 15:19:04+0000,26,1,1.74139,170.7887,2016-02-04 11:03:05+0000,2014-06-18 06:30:32+0000,FALSE,Temperature/Motion,Germ,South-West-1G,"1.74139,170.7887"
9ba444a1-750c-11e6-834d-5fcfed080ab0,2016-08-05 04:12:24+0000,37,1,53.09668,-129.5955,2016-08-19 01:25:16+0000,2014-06-17 16:36:23+0000,FALSE,Temperature/Motion/Humidity,Furor,North-1F,"53.09668,-129.5955"
9b9f3b4e-750c-11e6-834d-5fcfed080ab0,2016-05-29 20:53:39+0000,16,3,-66.38951,-27.645,2016-06-22 06:13:25+0000,2014-06-21 23:48:48+0000,FALSE,Humidity,Germ,North-1A,"-66.38951,-27.645"
9ba57d88-750c-11e6-834d-5fcfed080ab0,2016-01-05 07:05:51+0000,6,1,-40.98742,132.2004,2016-06-27 15:36:11+0000,2014-02-27 10:25:53+0000,FALSE,Motion/Humidity,Parallel,West-1G,"-40.98742,132.2004"
9ba15e20-750c-11e6-834d-5fcfed080ab0,2016-01-31 05:16:21+0000,47,2,23.68549,148.5795,2016-03-12 21:41:35+0000,2015-03-14 04:34:04+0000,FALSE,Temperature/Motion/Humidity,Phantom,North-East-1B,"23.68549,148.5795"
9ba4445e-750c-11e6-834d-5fcfed080ab0,2016-02-15 03:50:21+0000,94,3,-89.47004,152.9676,2016-08-05 22:07:00+0000,2015-08-01 04:48:44+0000,TRUE,Motion,Silence,West-1C,"-89.47004,152.9676"
9ba41dc4-750c-11e6-834d-5fcfed080ab0,2016-08-06 23:41:28+0000,25,1,-87.66055,30.7389,2016-08-08 15:46:26+0000,2016-07-14 23:30:19+0000,FALSE,Humidity,Crew of Iron,North-West-1A,"-87.66055,30.7389"
9ba6402f-750c-11e6-834d-5fcfed080ab0,2016-08-25 08:08:45+0000,63,3,2.03296,-86.5724,2016-08-30 07:49:00+0000,2014-03-13 15:49:35+0000,FALSE,Temperature,Chaos Assembly,South-East-1C,"2.03296,-86.5724"
9ba52eb7-750c-11e6-834d-5fcfed080ab0,2016-07-11 04:01:37+0000,68,1,-68.43176,-76.7702,2016-07-30 11:39:37+0000,2014-06-02 09:05:07+0000,FALSE,Humidity,Hydro,South-East-1C,"-68.43176,-76.7702"
9b9f3b47-750c-11e6-834d-5fcfed080ab0,2015-10-07 08:53:44+0000,16,2,22.18888,-127.5973,2016-08-08 15:56:30+0000,2015-03-23 02:41:40+0000,FALSE,Temperature/Humidity,Silence,South-East-1E,"22.18888,-127.5973"
9ba26f81-750c-11e6-834d-5fcfed080ab0,2016-04-29 10:14:33+0000,45,2,-60.76679,49.6094,2016-08-13 03:43:54+0000,2015-03-23 22:21:04+0000,FALSE,Humidity,Silence,South-1D,"-60.76679,49.6094"
9ba30c8b-750c-11e6-834d-5fcfed080ab0,2016-07-23 07:25:10+0000,57,3,45.53862,13.809,2016-07-25 13:57:53+0000,2014-11-03 10:22:32+0000,FALSE,Temperature/Humidity,Shadow Council,South-1E,"45.53862,13.809"
9ba4ba42-750c-11e6-834d-5fcfed080ab0,2016-04-08 20:49:08+0000,92,1,-40.48527,10.057,2016-06-28 08:42:23+0000,2014-03-25 04:07:00+0000,FALSE,Temperature,Clone,East-1D,"-40.48527,10.057"
9ba55639-750c-11e6-834d-5fcfed080ab0,2016-03-17 20:25:20+0000,17,3,-86.08797,-74.2853,2016-06-29 15:32:07+0000,2014-12-12 19:11:10+0000,FALSE,Humidity,Valhalla,North-1A,"-86.08797,-74.2853"
9ba5f275-750c-11e6-834d-5fcfed080ab0,2016-04-11 07:23:01+0000,60,2,-68.98225,-0.2745,2016-08-16 07:50:45+0000,2015-11-30 10:20:32+0000,FALSE,Temperature,Lightning,South-East-1E,"-68.98225,-0.2745"
9ba333a1-750c-11e6-834d-5fcfed080ab0,2016-07-18 18:10:47+0000,85,2,-42.33218,56.9282,2016-08-30 02:39:48+0000,2014-11-18 19:57:21+0000,FALSE,Motion/Humidity,Phantom,North-West-1F,"-42.33218,56.9282"
9ba492a5-750c-11e6-834d-5fcfed080ab0,2016-04-21 14:02:50+0000,94,3,14.27196,41.1499,2016-08-14 23:18:58+0000,2016-01-06 11:28:16+0000,FALSE,Temperature/Motion/Humidity,Clone,East-1E,"14.27196,41.1499"
9ba2e4df-750c-11e6-834d-5fcfed080ab0,2016-01-24 04:23:56+0000,51,1,-10.56138,179.5902,2016-04-30 23:46:11+0000,2015-11-18 10:19:31+0000,FALSE,Temperature/Motion/Humidity,Crew of Iron,East-1G,"-10.56138,179.5902"
9ba2e566-750c-11e6-834d-5fcfed080ab0,2016-02-14 11:23:43+0000,58,1,48.72204,88.6326,2016-07-12 21:16:13+0000,2014-08-11 00:40:49+0000,FALSE,Temperature/Motion/Humidity,Germ,South-1D,"48.72204,88.6326"
9b980f37-750c-11e6-834d-5fcfed080ab0,2016-02-27 19:29:40+0000,45,3,12.19912,-41.5003,2016-07-01 01:56:26+0000,2014-09-08 09:57:09+0000,FALSE,Temperature/Humidity,Valhalla,North-East-1F,"12.19912,-41.5003"
9b9eed1a-750c-11e6-834d-5fcfed080ab0,2015-11-16 05:29:18+0000,23,2,-79.93844,-45.9683,2016-03-05 02:20:00+0000,2014-11-03 19:08:44+0000,FALSE,Humidity,Furor,East-1E,"-79.93844,-45.9683"
9ba18586-750c-11e6-834d-5fcfed080ab0,2016-06-18 17:31:02+0000,59,2,-53.33697,-135.7156,2016-07-05 11:12:43+0000,2016-03-28 19:57:17+0000,FALSE,Motion,Grime,West-1B,"-53.33697,-135.7156"
9ba64015-750c-11e6-834d-5fcfed080ab0,2016-05-29 08:46:45+0000,66,1,-68.24042,-113.6154,2016-08-06 17:31:55+0000,2016-03-01 12:45:23+0000,FALSE,Motion,Silence,South-West-1A,"-68.24042,-113.6154"
9ba4b96b-750c-11e6-834d-5fcfed080ab0,2015-09-05 01:50:49+0000,13,3,-57.32181,-63.8746,2016-02-04 19:46:51+0000,2015-05-24 04:16:33+0000,FALSE,Temperature/Humidity,Silence,North-East-1B,"-57.32181,-63.8746"
9ba2968d-750c-11e6-834d-5fcfed080ab0,2015-11-16 08:24:01+0000,72,2,-27.14786,128.5341,2016-03-19 15:34:52+0000,2015-10-07 22:28:46+0000,FALSE,Temperature/Motion,Clone,West-1C,"-27.14786,128.5341"
9ba2e4b4-750c-11e6-834d-5fcfed080ab0,2015-09-02 18:52:48+0000,97,2,-66.00935,147.588,2016-03-03 12:42:34+0000,2015-04-20 21:19:54+0000,FALSE,Humidity,Parallel,North-East-1C,"-66.00935,147.588"
9ba0c1c9-750c-11e6-834d-5fcfed080ab0,2015-12-26 19:45:15+0000,58,1,-32.41502,-36.1222,2016-02-03 15:13:58+0000,2015-03-21 06:20:32+0000,FALSE,Humidity,Shadow Council,North-West-1A,"-32.41502,-36.1222"
9ba24912-750c-11e6-834d-5fcfed080ab0,2015-09-24 07:17:06+0000,60,2,41.90133,-83.9118,2015-10-19 02:12:15+0000,2014-04-12 08:10:42+0000,FALSE,Humidity,Crew of Iron,West-1D,"41.90133,-83.9118"
9ba2bded-750c-11e6-834d-5fcfed080ab0,2016-08-24 00:23:16+0000,84,3,65.17847,59.2515,2016-08-28 18:22:51+0000,2015-10-28 14:31:39+0000,FALSE,Motion,Germ,North-West-1E,"65.17847,59.2515"
9b98d28a-750c-11e6-834d-5fcfed080ab0,2015-11-07 19:10:03+0000,37,2,24.45056,52.6362,2016-05-13 03:14:56+0000,2015-08-16 02:31:39+0000,FALSE,Temperature/Motion/Humidity,Silence,West-1A,"24.45056,52.6362"
9b9fb071-750c-11e6-834d-5fcfed080ab0,2016-03-24 03:30:27+0000,82,3,-72.07324,-62.6653,2016-07-06 02:46:38+0000,2015-04-07 20:57:31+0000,FALSE,Motion,Parallel,South-1A,"-72.07324,-62.6653"
9ba2be14-750c-11e6-834d-5fcfed080ab0,2016-06-15 21:13:47+0000,27,2,84.23311,-154.0475,2016-08-16 23:25:18+0000,2014-12-24 13:37:10+0000,FALSE,Humidity,Germ,North-West-1A,"84.23311,-154.0475"
9b9eed21-750c-11e6-834d-5fcfed080ab0,2015-11-18 02:35:55+0000,65,3,52.84594,116.738,2016-06-24 23:09:52+0000,2014-09-24 21:29:56+0000,FALSE,Humidity,Twilight,South-West-1F,"52.84594,116.738"
9b9f625a-750c-11e6-834d-5fcfed080ab0,2016-04-05 16:59:52+0000,69,3,46.20125,-62.908,2016-06-15 10:25:18+0000,2015-01-06 14:43:09+0000,FALSE,Motion/Humidity,Twilight,West-1B,"46.20125,-62.908"
